"month","year","compname","beta"
2,2014,"INTERNATIONAL BUSINESS MACHS COR",0.999494566076737
2,2014,"CONOCOPHILLIPS",0.968783834675247
2,2014,"HERSHEY CO",0.968166733685129
2,2014,"GENERAL MILLS INC",0.999111127396446
2,2014,"KIMBERLY CLARK CORP",0.963565108089863
2,2014,"UNITED TECHNOLOGIES CORP",1.00109724204556
2,2014,"PENNEY J C CO INC",1.01824128378635
2,2014,"CATERPILLAR INC",0.964690207928413
2,2014,"F M C CORP",1.00331977242895
2,2014,"EMERSON ELECTRIC CO",0.99882598639558
2,2014,"TEXTRON INC",0.99869949139485
2,2014,"ONEOK INC NEW",0.998222067140272
2,2014,"HARRIS CORP",0.967926874609387
2,2014,"DOVER CORP",0.966851191794585
2,2014,"DISNEY WALT CO",0.966305469329968
2,2014,"BROWN FORMAN CORP",1.00081790767246
2,2014,"NUCOR CORP",0.968767227322998
2,2014,"SHERWIN WILLIAMS CO",0.968870225271156
2,2014,"FRANKLIN RESOURCES INC",0.999106134821962
2,2014,"COMPUTER SCIENCES CORP",0.999006227289253
2,2014,"PARKER HANNIFIN CORP",0.996793813148117
2,2014,"SMUCKER J M CO",1.00145032223599
2,2014,"HUNTINGTON BANCSHARES INC",1.00079883935722
2,2014,"LINCOLN NATIONAL CORP IN",0.998005567529534
2,2014,"FIFTH & PACIFIC COMPANIES INC",1.00247714127995
2,2014,"ILLINOIS TOOL WORKS INC",0.967387950594688
2,2014,"SOUTHWEST AIRLINES CO",0.967837249579696
2,2014,"CONSTELLATION BRANDS INC",1.0031808920095
2,2014,"KOHLS CORP",1.00468054796618
2,2014,"ROCKWELL AUTOMATION INC",0.968261924078511
2,2014,"UNITED PARCEL SERVICE INC",1.00068848528357
2,2014,"JANUS CAP GROUP INC",0.998478906098036
2,2014,"ENDO HEALTH SOLUTIONS INC",0.965247232618137
2,2014,"GREEN MOUNTAIN COFFEE ROASTERS I",0.952867113049832
2,2014,"JABIL CIRCUIT INC",0.788898451290242
2,2014,"KATE SPADE & CO",77.2850971458569
3,2014,"KATE SPADE & CO",1.14604867511918
3,2014,"SOUTHWEST AIRLINES CO",1.67491375040897
3,2014,"JABIL CIRCUIT INC",1.13930510171928
3,2014,"GREEN MOUNTAIN COFFEE ROASTERS I",1.70795366334421
3,2014,"PRICELINE COM INC",1.1394730702745
3,2014,"ENDO INTERNATIONAL PLC",1.14092717307832
3,2014,"KEURIG GREEN MOUNTAIN INC",1.00005846254402
4,2014,"JABIL CIRCUIT INC",0.993432247547246
4,2014,"KEURIG GREEN MOUNTAIN INC",0.984572772803569
4,2014,"ENDO INTERNATIONAL PLC",-2.96682680384067
4,2014,"PRICELINE GROUP INC",1.00362739329844
4,2014,"SYNOVUS FINANCIAL CORP",1.00747929079094
5,2014,"SYNOVUS FINANCIAL CORP",1.00032713795876
5,2014,"PRICELINE GROUP INC",1.01949371693179
5,2014,"NAVIENT CORP",0.999542908447497
5,2014,"WEATHERFORD INTL LTD NEW",1.00171453037003
6,2014,"SYNOVUS FINANCIAL CORP",1.00461738643171
6,2014,"WEATHERFORD INTL LTD NEW",0.993328502783791
6,2014,"FREEPORT MCMORAN COPPER & GOLD",1.00405549455732
6,2014,"WEATHERFORD INTERNATIONAL PLC",1.00573525091061
6,2014,"DARDEN RESTAURANTS INC",1.00125040028891
7,2014,"WEATHERFORD INTERNATIONAL PLC",0.997516212184333
7,2014,"DARDEN RESTAURANTS INC",0.673118503508507
7,2014,"FREEPORT MCMORAN COPPER & GOLD",0.994843439568061
7,2014,"FREEPORT MCMORAN INC",0.644302653215836
7,2014,"PFENEX INC",0.261083823385402
8,2014,"PFENEX INC",0.934065509062738
8,2014,"SYNCHRONY FINANCIAL",1.25854941825068
8,2014,"DARDEN RESTAURANTS INC",0.955666844358711
8,2014,"FREEPORT MCMORAN INC",0.99882865897211
8,2014,"C V S CAREMARK CORP",1.35330115512095
8,2014,"OFFICE DEPOT INC",147.463591896152
9,2014,"C V S CAREMARK CORP",-0.0537300476640004
9,2014,"OFFICE DEPOT INC",1.01270211926267
9,2014,"C V S HEALTH CORP",1.00125728937987
10,2014,"C V S HEALTH CORP",87.0796817564236
10,2014,"OFFICE DEPOT INC",1.34280527236164
11,2014,"CROWN CASTLE INTERNATIONAL CORP",1.00075463128078
12,2014,"WALGREEN CO",0.999319991626134
12,2014,"CROWN CASTLE INTERNATIONAL CORP",0.998421742457549
12,2014,"R F MICRO DEVICES INC",1.00079423462901
12,2014,"TRIBUNE MEDIA CO",0.999573559057744
12,2014,"CROWN CASTLE INTL CORP NEW",0.998591875951697
12,2014,"IRON MOUNTAIN INC",0.997838305403326
12,2014,"MEDTRONIC INC",0.999656688062255
12,2014,"EQUINIX INC",1.00668487652243
1,2015,"WALGREENS BOOTS ALLIANCE INC",1.003761811147
1,2015,"MEDTRONIC INC",1.00278834884215
1,2015,"IRON MOUNTAIN INC",1.00471249553937
1,2015,"QORVO INC",1.00098588021465
1,2015,"CROWN CASTLE INTL CORP NEW",1.00544021479724
1,2015,"EQUINIX INC",0.228874789236163
1,2015,"NORTHEAST UTILITIES",1.00254995328765
1,2015,"IRON MOUNTAIN INC NEW",1.01424451259541
1,2015,"MEDTRONIC PLC",1.01085094795477
2,2015,"NORTHEAST UTILITIES",1.36579791450075
2,2015,"MEDTRONIC PLC",1.22340468802209
2,2015,"IRON MOUNTAIN INC NEW",1.23739319557392
2,2015,"EQUINIX INC",1.24227560268517
2,2015,"EVERSOURCE ENERGY",0.994239012596096
2,2015,"BIOGEN IDEC INC",0.999375503877485
3,2015,"EVERSOURCE ENERGY",1.00100949426729
3,2015,"BIOGEN IDEC INC",0.992641559893535
3,2015,"BIOGEN INC",0.998966902971062
3,2015,"ROPER INDUSTRIES INC NEW",0.998071275179699
3,2015,"WINDSTREAM HOLDINGS INC",1.00119078128369
4,2015,"BIOGEN INC",0.996478296754336
4,2015,"ROPER INDUSTRIES INC NEW",0.997449020181807
4,2015,"WINDSTREAM HOLDINGS INC",0.99177252265507
4,2015,"ROPER TECHNOLOGIES INC",0.903666948838435
5,2015,"ROPER TECHNOLOGIES INC",1.00119020423573
5,2015,"WINDSTREAM HOLDINGS INC",1.01362631333632
5,2015,"ACTAVIS PLC",1.00517343960235
5,2015,"MONSTER BEVERAGE CORP",1.0065088141523
6,2015,"WISCONSIN ENERGY CORP",0.9948691839585
6,2015,"GANNETT CO INC",1.00056252767961
6,2015,"ACTAVIS PLC",1.00061298408202
6,2015,"MONSTER BEVERAGE CORP",0.994126325581577
6,2015,"ZIMMER HOLDINGS INC",0.999288116962958
6,2015,"MEADWESTVACO CORP",0.749224370318469
6,2015,"ALLERGAN PLC",1.00460425982578
6,2015,"MONSTER BEVERAGE CORP NEW",0.993497584481511
6,2015,"TEGNA INC",0.974776064512767
6,2015,"ZIMMER BIOMET HOLDINGS INC",1.00678065280639
7,2015,"W E C ENERGY GROUP INC",0.843143679187203
7,2015,"TEGNA INC",0.99860077529853
7,2015,"ALLERGAN PLC",0.997457813459528
7,2015,"MONSTER BEVERAGE CORP NEW",0.999052496774587
7,2015,"ZIMMER BIOMET HOLDINGS INC",1.00112101400157
7,2015,"BAXALTA INC",0.84406065851508
7,2015,"WESTROCK CO",0.845769969005592
7,2015,"COLUMBIA PIPELINE GROUP INC",0.826678050522571
7,2015,"J D S UNIPHASE CORP",0.826079714484554
7,2015,"KRAFT HEINZ CO",0.801116696567461
7,2015,"PAYPAL HOLDINGS INC",0.0360179295516945
8,2015,"NIELSEN N V",1.00082113710861
8,2015,"KRAFT HEINZ CO",0.993107719093904
8,2015,"PAYPAL HOLDINGS INC",0.994121898113409
8,2015,"VIAVI SOLUTIONS INC",0.997586792736747
8,2015,"NASDAQ O M X GROUP INC",1.00030341389655
9,2015,"NIELSEN HOLDINGS PLC",0.999772716347198
9,2015,"HEALTH CARE REIT INC",0.997453204641391
9,2015,"VIAVI SOLUTIONS INC",0.983108424050702
9,2015,"PEABODY ENERGY CORP",0.977401594339388
9,2015,"NASDAQ O M X GROUP INC",1.00046367416729
9,2015,"GOOGLE INC",1.00142553860345
9,2015,"NASDAQ INC",0.999107350084516
9,2015,"STERICYCLE INC",0.963045203006864
10,2015,"GOOGLE INC",0.631021324541636
10,2015,"STERICYCLE INC",0.996637005882387
10,2015,"WELLTOWER INC",1.00059437682246
10,2015,"PEABODY ENERGY CORP",0.993172986896146
10,2015,"NASDAQ INC",0.517144064677958
10,2015,"ALPHABET INC",0.860436907139273
10,2015,"HEWLETT PACKARD CO",0.998426237704278
11,2015,"ALPHABET INC",1.00048165254915
11,2015,"H P INC",1.00248821181475
11,2015,"HEWLETT PACKARD ENTERPRISE CO",0.99545348789921
11,2015,"FOUR CORNERS PROPERTY TRUST INC",0.995863460334843
11,2015,"C S X CORP",0.995385478510449
12,2015,"HEWLETT PACKARD ENTERPRISE CO",0.233747323016249
12,2015,"FOUR CORNERS PROPERTY TRUST INC",0.95175282940729
12,2015,"C S R A INC",1.00074274560458
12,2015,"H P INC",0.278105283670734
12,2015,"C S X CORP",0.390055723417684
